X;Y;Z
600358.5438;132538.0315;1575.83746
600422.8615;132538.0315;1585.738286
600487.1793;132538.0315;1606.053146
600551.497;132538.0315;1622.327701
600615.8148;132538.0315;1622.919742
600680.1325;132538.0315;1635.415506
600744.4503;132538.0315;1655.311055
600808.768;132538.0315;1681.380408
600873.0858;132538.0315;1697.963055
600937.4035;132538.0315;1726.385986
601001.7213;132538.0315;1775.848142
601066.039;132538.0315;1806.086166
601130.3568;132538.0315;1852.990823
601194.6745;132538.0315;1885.97328
601258.9923;132538.0315;1917.414031
601323.31;132538.0315;1949.175502
601387.6278;132538.0315;1978.847454
601451.9455;132538.0315;2003.126253
601516.2632;132538.0315;2014.980098
601580.581;132538.0315;2018.97694
601644.8987;132538.0315;2023.333185
601709.2165;132538.0315;2021.763986
601773.5342;132538.0315;2015.464837
601837.852;132538.0315;2008.641733
601902.1697;132538.0315;1992.641718
601966.4875;132538.0315;1969.546716
602030.8052;132538.0315;1938.951775
602095.123;132538.0315;1906.139939
602159.4407;132538.0315;1884.751368
602223.7585;132538.0315;1863.347772
602288.0762;132538.0315;1851.14792
602352.394;132538.0315;1837.5382
602416.7117;132538.0315;1835.400022
602481.0295;132538.0315;1844.231941
602545.3472;132538.0315;1858.959284
602609.665;132538.0315;1873.28576
602673.9827;132538.0315;1889.014253
602738.3005;132538.0315;1890.522375
602802.6182;132538.0315;1918.638253
602866.936;132538.0315;1973.272038
602931.2537;132538.0315;2009.715518
602995.5715;132538.0315;2047.446957
603059.8892;132538.0315;2092.197408
603124.207;132538.0315;2152.278744
603188.5247;132538.0315;2199.901648
603252.8425;132538.0315;2246.193409
603317.1602;132538.0315;2314.198651
603381.478;132538.0315;2430.559899
603445.7957;132538.0315;2458.780891
603510.1135;132538.0315;2475.030841
603574.4312;132538.0315;2484.574168
597206.9741;132473.7473;2616.175039
597271.2918;132473.7473;2631.346291
597335.6096;132473.7473;2644.795326
597399.9273;132473.7473;2632.004086
597464.2451;132473.7473;2572.834832
597528.5628;132473.7473;2481.729503
597592.8806;132473.7473;2356.185242
597657.1983;132473.7473;2295.80516
597721.5161;132473.7473;2266.259202
597785.8338;132473.7473;2253.112473
597850.1516;132473.7473;2241.279225
597914.4693;132473.7473;2233.862785
597978.7871;132473.7473;2241.157393
598043.1048;132473.7473;2245.797968
598107.4226;132473.7473;2243.191393
598171.7403;132473.7473;2237.150371
598236.0581;132473.7473;2226.938991
598300.3758;132473.7473;2219.301739
598364.6936;132473.7473;2233.997254
598429.0113;132473.7473;2273.067616
598493.3291;132473.7473;2345.737658
598557.6468;132473.7473;2357.244535
598621.9646;132473.7473;2330.105594
598686.2823;132473.7473;2296.659119
598750.6001;132473.7473;2257.8068
598814.9178;132473.7473;2230.266782
598879.2356;132473.7473;2202.368181
598943.5533;132473.7473;2178.966137
599007.8711;132473.7473;2152.396762
599072.1888;132473.7473;2121.428075
599136.5066;132473.7473;2086.928619
599200.8243;132473.7473;2039.172382
599265.1421;132473.7473;1996.204755
599329.4598;132473.7473;1952.103867
599393.7775;132473.7473;1916.992385
599458.0953;132473.7473;1878.718849
599522.413;132473.7473;1833.591336
599586.7308;132473.7473;1789.991789
599651.0485;132473.7473;1745.985048
599715.3663;132473.7473;1707.499729
599779.684;132473.7473;1688.122577
599844.0018;132473.7473;1679.693011
599908.3195;132473.7473;1656.943526
599972.6373;132473.7473;1600.46442
600036.955;132473.7473;1518.654464
600101.2728;132473.7473;1499.475132
600165.5905;132473.7473;1505.083058
600229.9083;132473.7473;1509.013982
600294.226;132473.7473;1522.502053
600358.5438;132473.7473;1533.072187
600422.8615;132473.7473;1557.273913
600487.1793;132473.7473;1588.192238
600551.497;132473.7473;1608.7381
600615.8148;132473.7473;1605.241292
600680.1325;132473.7473;1607.551635
600744.4503;132473.7473;1631.536682
600808.768;132473.7473;1664.794041
600873.0858;132473.7473;1696.369677
600937.4035;132473.7473;1727.964398
601001.7213;132473.7473;1776.423906
601066.039;132473.7473;1799.685098
601130.3568;132473.7473;1850.526297
601194.6745;132473.7473;1883.358866
601258.9923;132473.7473;1912.849121
601323.31;132473.7473;1944.595666
601387.6278;132473.7473;1975.568544
601451.9455;132473.7473;2000.152212
601516.2632;132473.7473;2001.406851
601580.581;132473.7473;2005.867376
601644.8987;132473.7473;2009.329322
601709.2165;132473.7473;2009.959971
601773.5342;132473.7473;2013.117458
601837.852;132473.7473;2004.223996
601902.1697;132473.7473;1981.339004
601966.4875;132473.7473;1950.623572
602030.8052;132473.7473;1922.960269
602095.123;132473.7473;1894.023988
602159.4407;132473.7473;1868.492873
602223.7585;132473.7473;1847.48611
602288.0762;132473.7473;1822.048659
602352.394;132473.7473;1808.262712
602416.7117;132473.7473;1807.034531
602481.0295;132473.7473;1821.039557
602545.3472;132473.7473;1846.594361
602609.665;132473.7473;1869.539997
602673.9827;132473.7473;1882.005868
602738.3005;132473.7473;1907.403992
602802.6182;132473.7473;1948.096983
602866.936;132473.7473;1992.610269
602931.2537;132473.7473;2024.368872
602995.5715;132473.7473;2064.68469
603059.8892;132473.7473;2120.236456
603124.207;132473.7473;2187.178316
603188.5247;132473.7473;2227.444552
603252.8425;132473.7473;2275.104994
603317.1602;132473.7473;2334.984313
603381.478;132473.7473;2391.080837
603445.7957;132473.7473;2431.855407
603510.1135;132473.7473;2451.769973
603574.4312;132473.7473;2445.863486
597206.9741;132409.4632;2584.79832
597271.2918;132409.4632;2595.622255
597335.6096;132409.4632;2602.015868
597399.9273;132409.4632;2556.676468
597464.2451;132409.4632;2479.486296
597528.5628;132409.4632;2375.374669
597592.8806;132409.4632;2285.651797
597657.1983;132409.4632;2246.378186
597721.5161;132409.4632;2221.471682
597785.8338;132409.4632;2204.264792
597850.1516;132409.4632;2200.995091
597914.4693;132409.4632;2193.638756
597978.7871;132409.4632;2191.536354
598043.1048;132409.4632;2183.40521
598107.4226;132409.4632;2181.590355
598171.7403;132409.4632;2180.871284
598236.0581;132409.4632;2175.592626
598300.3758;132409.4632;2167.287782
598364.6936;132409.4632;2181.78809
598429.0113;132409.4632;2217.667014
598493.3291;132409.4632;2301.016943
598557.6468;132409.4632;2290.579327
598621.9646;132409.4632;2283.246371
598686.2823;132409.4632;2270.033589
598750.6001;132409.4632;2249.414788
598814.9178;132409.4632;2232.105415
598879.2356;132409.4632;2211.894962
598943.5533;132409.4632;2188.932207
599007.8711;132409.4632;2159.760037
599072.1888;132409.4632;2123.859336
599136.5066;132409.4632;2087.352147
599200.8243;132409.4632;2041.502864
599265.1421;132409.4632;2000.699832
599329.4598;132409.4632;1952.705175
599393.7775;132409.4632;1923.386681
599458.0953;132409.4632;1889.281746
599522.413;132409.4632;1844.402764
599586.7308;132409.4632;1799.7762
599651.0485;132409.4632;1753.140687
599715.3663;132409.4632;1704.38423
599779.684;132409.4632;1677.423719
599844.0018;132409.4632;1663.657155
599908.3195;132409.4632;1645.941135
599972.6373;132409.4632;1614.429508
600036.955;132409.4632;1556.910547
600101.2728;132409.4632;1508.496163
600165.5905;132409.4632;1487.0559
600229.9083;132409.4632;1477.322908
600294.226;132409.4632;1482.55547
600358.5438;132409.4632;1495.404718
600422.8615;132409.4632;1526.385484
600487.1793;132409.4632;1553.770906
600551.497;132409.4632;1571.053017
600615.8148;132409.4632;1574.91222
600680.1325;132409.4632;1585.953134
600744.4503;132409.4632;1610.062237
600808.768;132409.4632;1649.22918
600873.0858;132409.4632;1687.812561
600937.4035;132409.4632;1742.773328
601001.7213;132409.4632;1802.295208
601066.039;132409.4632;1835.164582
601130.3568;132409.4632;1871.737643
601194.6745;132409.4632;1899.337431
601258.9923;132409.4632;1915.147236
601323.31;132409.4632;1938.909842
601387.6278;132409.4632;1969.037001
601451.9455;132409.4632;1986.650677
601516.2632;132409.4632;1996.513003
601580.581;132409.4632;1999.569908
601644.8987;132409.4632;2000.000002
601709.2165;132409.4632;2000
601773.5342;132409.4632;2007.78767
601837.852;132409.4632;2003.337307
601902.1697;132409.4632;1972.265509
601966.4875;132409.4632;1936.41903
602030.8052;132409.4632;1910.983022
602095.123;132409.4632;1882.096014
602159.4407;132409.4632;1855.384066
602223.7585;132409.4632;1827.02473
602288.0762;132409.4632;1804.256119
602352.394;132409.4632;1793.88646
602416.7117;132409.4632;1793.08283
602481.0295;132409.4632;1804.228676
602545.3472;132409.4632;1838.484321
602609.665;132409.4632;1872.991744
602673.9827;132409.4632;1891.224523
602738.3005;132409.4632;1928.800003
602802.6182;132409.4632;1973.64999
602866.936;132409.4632;2006.226795
602931.2537;132409.4632;2042.778919
602995.5715;132409.4632;2087.3344
603059.8892;132409.4632;2151.993803
603124.207;132409.4632;2211.962082
603188.5247;132409.4632;2249.828221
603252.8425;132409.4632;2291.810188
603317.1602;132409.4632;2342.291041
603381.478;132409.4632;2386.3878
603445.7957;132409.4632;2416.913081
603510.1135;132409.4632;2435.186426
603574.4312;132409.4632;2444.344523
597206.9741;132345.179;2558.639779
597271.2918;132345.179;2539.280993
597335.6096;132345.179;2504.981269
597399.9273;132345.179;2407.179523
597464.2451;132345.179;2351.015517
597528.5628;132345.179;2290.730069
597592.8806;132345.179;2241.633233
597657.1983;132345.179;2217.251214
597721.5161;132345.179;2197.869111
597785.8338;132345.179;2180.414766
597850.1516;132345.179;2163.364275
597914.4693;132345.179;2147.442879
597978.7871;132345.179;2130.643675
598043.1048;132345.179;2121.84185
598107.4226;132345.179;2125.74954
598171.7403;132345.179;2126.129877
598236.0581;132345.179;2125.97915
598300.3758;132345.179;2126.050021
598364.6936;132345.179;2139.640627
598429.0113;132345.179;2172.711275
598493.3291;132345.179;2218.581508
598557.6468;132345.179;2238.320338
598621.9646;132345.179;2249.180659
598686.2823;132345.179;2244.336966
598750.6001;132345.179;2229.03055
598814.9178;132345.179;2220.019556
598879.2356;132345.179;2210.530014
598943.5533;132345.179;2194.832737
599007.8711;132345.179;2166.777429
599072.1888;132345.179;2125.438312
599136.5066;132345.179;2078.610789
599200.8243;132345.179;2032.055518
599265.1421;132345.179;1984.492392
599329.4598;132345.179;1941.830922
599393.7775;132345.179;1909.254093
599458.0953;132345.179;1882.394273
599522.413;132345.179;1843.125369
599586.7308;132345.179;1810.907555
599651.0485;132345.179;1761.722867
599715.3663;132345.179;1706.848688
599779.684;132345.179;1672.613219
599844.0018;132345.179;1655.278508
599908.3195;132345.179;1639.262216
599972.6373;132345.179;1618.28814
600036.955;132345.179;1580.412544
600101.2728;132345.179;1507.087592
600165.5905;132345.179;1471.849617
600229.9083;132345.179;1445.88188
600294.226;132345.179;1445.983989
600358.5438;132345.179;1463.881717
600422.8615;132345.179;1494.073406
600487.1793;132345.179;1519.825933
600551.497;132345.179;1525.281171
600615.8148;132345.179;1533.533505
600680.1325;132345.179;1559.801227
600744.4503;132345.179;1588.87743
600808.768;132345.179;1635.636173
600873.0858;132345.179;1697.045144
600937.4035;132345.179;1765.533867
601001.7213;132345.179;1826.398476
601066.039;132345.179;1865.687693
601130.3568;132345.179;1894.952685
601194.6745;132345.179;1909.781028
601258.9923;132345.179;1914.592568
601323.31;132345.179;1933.493105
601387.6278;132345.179;1953.858294
601451.9455;132345.179;1972.705887
601516.2632;132345.179;1989.378348
601580.581;132345.179;1997.454437
601644.8987;132345.179;2002.592531
601709.2165;132345.179;2007.476243
601773.5342;132345.179;2003.282233
601837.852;132345.179;1983.169331
601902.1697;132345.179;1949.405307
601966.4875;132345.179;1920.529902
602030.8052;132345.179;1899.429942
602095.123;132345.179;1866.083764
602159.4407;132345.179;1835.902711
602223.7585;132345.179;1808.820212
602288.0762;132345.179;1794.305322
602352.394;132345.179;1787.668592
602416.7117;132345.179;1787.900698
602481.0295;132345.179;1796.579794
602545.3472;132345.179;1841.104069
602609.665;132345.179;1881.098225
602673.9827;132345.179;1915.789862
602738.3005;132345.179;1952.389818
602802.6182;132345.179;1994.749756
602866.936;132345.179;2041.411948
602931.2537;132345.179;2087.863077
602995.5715;132345.179;2126.774779
603059.8892;132345.179;2186.022672
603124.207;132345.179;2235.925143
603188.5247;132345.179;2281.759482
603252.8425;132345.179;2311.673855
603317.1602;132345.179;2347.660227
603381.478;132345.179;2379.034515
603445.7957;132345.179;2402.571391
603510.1135;132345.179;2420.706166
603574.4312;132345.179;2425.340671
597206.9741;132280.8948;2542.791114
597271.2918;132280.8948;2453.996398
597335.6096;132280.8948;2385.951682
597399.9273;132280.8948;2323.202956
597464.2451;132280.8948;2278.528359
597528.5628;132280.8948;2244.074841
597592.8806;132280.8948;2213.841241
597657.1983;132280.8948;2192.299688
597721.5161;132280.8948;2168.861887
597785.8338;132280.8948;2150.106929
597850.1516;132280.8948;2134.795087
597914.4693;132280.8948;2114.478603
597978.7871;132280.8948;2094.289909
598043.1048;132280.8948;2086.614096
598107.4226;132280.8948;2093.380445
598171.7403;132280.8948;2089.235658
598236.0581;132280.8948;2089.136125
598300.3758;132280.8948;2090.686305
598364.6936;132280.8948;2101.381449
598429.0113;132280.8948;2123.000266
598493.3291;132280.8948;2154.789179
598557.6468;132280.8948;2190.265013
598621.9646;132280.8948;2211.300328
598686.2823;132280.8948;2212.97177
598750.6001;132280.8948;2203.886641
598814.9178;132280.8948;2201.368489
598879.2356;132280.8948;2208.37592
598943.5533;132280.8948;2202.7876
599007.8711;132280.8948;2172.718141
599072.1888;132280.8948;2130.782606
599136.5066;132280.8948;2083.042178
599200.8243;132280.8948;2026.252422
599265.1421;132280.8948;1978.197008
599329.4598;132280.8948;1936.181993
599393.7775;132280.8948;1895.863798
599458.0953;132280.8948;1862.67793
599522.413;132280.8948;1818.299494
599586.7308;132280.8948;1799.715738
599651.0485;132280.8948;1754.462798
599715.3663;132280.8948;1706.174138
599779.684;132280.8948;1671.582296
599844.0018;132280.8948;1640.965489
599908.3195;132280.8948;1626.205383
599972.6373;132280.8948;1602.257256
600036.955;132280.8948;1577.488752
600101.2728;132280.8948;1500.214285
600165.5905;132280.8948;1455.622723
600229.9083;132280.8948;1418.735566
600294.226;132280.8948;1405.109353
600358.5438;132280.8948;1430.845851
600422.8615;132280.8948;1461.570629
600487.1793;132280.8948;1489.382786
600551.497;132280.8948;1495.539335
600615.8148;132280.8948;1508.570514
600680.1325;132280.8948;1548.759095
600744.4503;132280.8948;1588.97121
600808.768;132280.8948;1636.259483
600873.0858;132280.8948;1690.647146
600937.4035;132280.8948;1787.906506
601001.7213;132280.8948;1844.022107
601066.039;132280.8948;1879.051568
601130.3568;132280.8948;1903.785241
601194.6745;132280.8948;1908.8441
601258.9923;132280.8948;1912.588808
601323.31;132280.8948;1923.906075
601387.6278;132280.8948;1942.007651
601451.9455;132280.8948;1955.317554
601516.2632;132280.8948;1977.202121
601580.581;132280.8948;1993.064311
601644.8987;132280.8948;2005.274379
601709.2165;132280.8948;2007.632683
601773.5342;132280.8948;1991.355207
601837.852;132280.8948;1953.921616
601902.1697;132280.8948;1922.996564
601966.4875;132280.8948;1905.588716
602030.8052;132280.8948;1880.233397
602095.123;132280.8948;1848.650828
602159.4407;132280.8948;1815.954017
602223.7585;132280.8948;1794.387726
602288.0762;132280.8948;1785.71807
602352.394;132280.8948;1784.763069
602416.7117;132280.8948;1790.016751
602481.0295;132280.8948;1810.410848
602545.3472;132280.8948;1856.872483
602609.665;132280.8948;1902.377818
602673.9827;132280.8948;1944.008229
602738.3005;132280.8948;1982.757704
602802.6182;132280.8948;2030.218872
602866.936;132280.8948;2081.458931
602931.2537;132280.8948;2116.675904
602995.5715;132280.8948;2156.473937
603059.8892;132280.8948;2219.487097
603124.207;132280.8948;2285.46343
603188.5247;132280.8948;2314.242452
603252.8425;132280.8948;2329.924144
603317.1602;132280.8948;2352.952494
603381.478;132280.8948;2375.221295
603445.7957;132280.8948;2397.910279
603510.1135;132280.8948;2411.248218
603574.4312;132280.8948;2408.459058
597206.9741;132216.6106;2533.645071
597271.2918;132216.6106;2456.732957
597335.6096;132216.6106;2351.106913
597399.9273;132216.6106;2278.399108
597464.2451;132216.6106;2242.369298
597528.5628;132216.6106;2217.580984
597592.8806;132216.6106;2192.991581
597657.1983;132216.6106;2163.602553
597721.5161;132216.6106;2137.673783
597785.8338;132216.6106;2119.83162
597850.1516;132216.6106;2109.637066
597914.4693;132216.6106;2100.436278
597978.7871;132216.6106;2085.515044
598043.1048;132216.6106;2076.471694
598107.4226;132216.6106;2075.971881
598171.7403;132216.6106;2070.011317
598236.0581;132216.6106;2068.393778
598300.3758;132216.6106;2065.26116
598364.6936;132216.6106;2070.12875
598429.0113;132216.6106;2074.261236
598493.3291;132216.6106;2082.249279
598557.6468;132216.6106;2104.501002
598621.9646;132216.6106;2119.772189
598686.2823;132216.6106;2137.451152
598750.6001;132216.6106;2158.484623
598814.9178;132216.6106;2179.268756
598879.2356;132216.6106;2198.476813
598943.5533;132216.6106;2185.535898
599007.8711;132216.6106;2164.102758
599072.1888;132216.6106;2132.058461
599136.5066;132216.6106;2088.404988
599200.8243;132216.6106;2026.614507
599265.1421;132216.6106;1973.616984
599329.4598;132216.6106;1934.161488
599393.7775;132216.6106;1896.689712
599458.0953;132216.6106;1845.51489
599522.413;132216.6106;1799.307199
599586.7308;132216.6106;1766.020126
599651.0485;132216.6106;1732.643785
599715.3663;132216.6106;1705.568669
599779.684;132216.6106;1674.101871
599844.0018;132216.6106;1639.61334
599908.3195;132216.6106;1615.456089
599972.6373;132216.6106;1586.914904
600036.955;132216.6106;1550.373288
600101.2728;132216.6106;1494.270439
600165.5905;132216.6106;1445.487185
600229.9083;132216.6106;1406.85638
600294.226;132216.6106;1392.850705
600358.5438;132216.6106;1400.716366
600422.8615;132216.6106;1412.982267
600487.1793;132216.6106;1446.309989
600551.497;132216.6106;1494.577391
600615.8148;132216.6106;1520.258008
600680.1325;132216.6106;1549.469474
600744.4503;132216.6106;1598.06794
600808.768;132216.6106;1635.28496
600873.0858;132216.6106;1688.239544
600937.4035;132216.6106;1779.633563
601001.7213;132216.6106;1839.607325
601066.039;132216.6106;1871.840332
601130.3568;132216.6106;1892.892548
601194.6745;132216.6106;1909.353692
601258.9923;132216.6106;1923.525311
601323.31;132216.6106;1918.538098
601387.6278;132216.6106;1928.906561
601451.9455;132216.6106;1940.863173
601516.2632;132216.6106;1959.593085
601580.581;132216.6106;1978.805263
601644.8987;132216.6106;2004.308261
601709.2165;132216.6106;1980.882705
601773.5342;132216.6106;1944.430677
601837.852;132216.6106;1915.186047
601902.1697;132216.6106;1892.846837
601966.4875;132216.6106;1880.041295
602030.8052;132216.6106;1856.108537
602095.123;132216.6106;1824.173323
602159.4407;132216.6106;1797.256561
602223.7585;132216.6106;1783.054586
602288.0762;132216.6106;1779.713921
602352.394;132216.6106;1782.795238
602416.7117;132216.6106;1793.332712
602481.0295;132216.6106;1823.725433
602545.3472;132216.6106;1869.944622
602609.665;132216.6106;1913.649555
602673.9827;132216.6106;1958.310654
602738.3005;132216.6106;2012.223795
602802.6182;132216.6106;2062.01709
602866.936;132216.6106;2105.761728
602931.2537;132216.6106;2138.158544
602995.5715;132216.6106;2169.853091
603059.8892;132216.6106;2244.622394
603124.207;132216.6106;2306.393344
603188.5247;132216.6106;2318.826174
603252.8425;132216.6106;2334.292901
603317.1602;132216.6106;2351.404971
603381.478;132216.6106;2370.547327
603445.7957;132216.6106;2397.031018
603510.1135;132216.6106;2403.926795
603574.4312;132216.6106;2395.971059
597206.9741;132152.3265;2462.841179
597271.2918;132152.3265;2414.972445
597335.6096;132152.3265;2315.832481
597399.9273;132152.3265;2248.907422
597464.2451;132152.3265;2216.589913
597528.5628;132152.3265;2199.966369
597592.8806;132152.3265;2163.90999
597657.1983;132152.3265;2133.117581
597721.5161;132152.3265;2108.776267
597785.8338;132152.3265;2094.948097
597850.1516;132152.3265;2091.928856
597914.4693;132152.3265;2085.722993
597978.7871;132152.3265;2078.534724
598043.1048;132152.3265;2088.470843
598107.4226;132152.3265;2069.270436
598171.7403;132152.3265;2076.264244
598236.0581;132152.3265;2055.962846
598300.3758;132152.3265;2051.218697
598364.6936;132152.3265;2044.53362
598429.0113;132152.3265;2044.034397
598493.3291;132152.3265;2045.315355
598557.6468;132152.3265;2052.614902
598621.9646;132152.3265;2061.756249
598686.2823;132152.3265;2081.79266
598750.6001;132152.3265;2108.13039
598814.9178;132152.3265;2128.527264
598879.2356;132152.3265;2142.593747
598943.5533;132152.3265;2145.167592
599007.8711;132152.3265;2139.209491
599072.1888;132152.3265;2121.938242
599136.5066;132152.3265;2088.372357
599200.8243;132152.3265;2029.208305
599265.1421;132152.3265;1986.524708
599329.4598;132152.3265;1930.169364
599393.7775;132152.3265;1881.080107
599458.0953;132152.3265;1832.747185
599522.413;132152.3265;1789.347798
599586.7308;132152.3265;1750.130409
599651.0485;132152.3265;1709.320117
599715.3663;132152.3265;1684.450881
599779.684;132152.3265;1655.808329
599844.0018;132152.3265;1629.296244
599908.3195;132152.3265;1603.117883
599972.6373;132152.3265;1569.793355
600036.955;132152.3265;1530.226376
600101.2728;132152.3265;1486.25769
600165.5905;132152.3265;1442.040042
600229.9083;132152.3265;1405.093182
600294.226;132152.3265;1393.772279
600358.5438;132152.3265;1391.532685
600422.8615;132152.3265;1390.462104
600487.1793;132152.3265;1421.879357
600551.497;132152.3265;1492.206757
600615.8148;132152.3265;1525.187093
600680.1325;132152.3265;1545.648134
600744.4503;132152.3265;1590.085932
600808.768;132152.3265;1637.320941
600873.0858;132152.3265;1693.747945
600937.4035;132152.3265;1760.642745
601001.7213;132152.3265;1823.808174
601066.039;132152.3265;1849.46183
601130.3568;132152.3265;1871.333983
601194.6745;132152.3265;1898.590925
601258.9923;132152.3265;1917.700811
601323.31;132152.3265;1923.650742
601387.6278;132152.3265;1913.41436
601451.9455;132152.3265;1924.272625
601516.2632;132152.3265;1930.005217
601580.581;132152.3265;1938.354298
601644.8987;132152.3265;1935.179721
601709.2165;132152.3265;1909.204126
601773.5342;132152.3265;1889.547732
601837.852;132152.3265;1878.508061
601902.1697;132152.3265;1865.639916
601966.4875;132152.3265;1853.269201
602030.8052;132152.3265;1825.156435
602095.123;132152.3265;1796.188319
602159.4407;132152.3265;1780.898613
602223.7585;132152.3265;1770.671922
602288.0762;132152.3265;1770.836486
602352.394;132152.3265;1780.722385
602416.7117;132152.3265;1799.044728
602481.0295;132152.3265;1835.027126
602545.3472;132152.3265;1874.295586
602609.665;132152.3265;1920.674657
602673.9827;132152.3265;1973.347912
602738.3005;132152.3265;2020.896269
602802.6182;132152.3265;2074.869335
602866.936;132152.3265;2124.178035
602931.2537;132152.3265;2160.742166
602995.5715;132152.3265;2200.57758
603059.8892;132152.3265;2260.840117
603124.207;132152.3265;2298.221206
603188.5247;132152.3265;2314.758701
603252.8425;132152.3265;2327.50779
603317.1602;132152.3265;2342.339906
603381.478;132152.3265;2355.838804
603445.7957;132152.3265;2370.549941
603510.1135;132152.3265;2374.014724
603574.4312;132152.3265;2363.060795
597206.9741;132088.0423;2393.905369
597271.2918;132088.0423;2328.430075
597335.6096;132088.0423;2260.530217
597399.9273;132088.0423;2225.460583
597464.2451;132088.0423;2181.472983
597528.5628;132088.0423;2160.930037
597592.8806;132088.0423;2134.386911
597657.1983;132088.0423;2107.489319
597721.5161;132088.0423;2090.40326
597785.8338;132088.0423;2084.923424
597850.1516;132088.0423;2084.699043
597914.4693;132088.0423;2082.855283
597978.7871;132088.0423;2081.230548
598043.1048;132088.0423;2085.037837
598107.4226;132088.0423;2068.189793
598171.7403;132088.0423;2065.373053
598236.0581;132088.0423;2051.3514
598300.3758;132088.0423;2038.378602
598364.6936;132088.0423;2023.996731
598429.0113;132088.0423;2020.292689
598493.3291;132088.0423;2021.29861
598557.6468;132088.0423;2022.845524
598621.9646;132088.0423;2029.894361
598686.2823;132088.0423;2043.110186
598750.6001;132088.0423;2063.076199
598814.9178;132088.0423;2079.22892
598879.2356;132088.0423;2089.504984
598943.5533;132088.0423;2098.158712
599007.8711;132088.0423;2108.846048
599072.1888;132088.0423;2097.513522
599136.5066;132088.0423;2059.864904
599200.8243;132088.0423;2014.967893
599265.1421;132088.0423;1977.79023
599329.4598;132088.0423;1927.328511
599393.7775;132088.0423;1886.78794
599458.0953;132088.0423;1832.712135
599522.413;132088.0423;1803.905038
599586.7308;132088.0423;1747.006144
599651.0485;132088.0423;1718.733707
599715.3663;132088.0423;1656.914626
599779.684;132088.0423;1633.086922
599844.0018;132088.0423;1595.012066
599908.3195;132088.0423;1587.528951
599972.6373;132088.0423;1556.784019
600036.955;132088.0423;1535.84294
600101.2728;132088.0423;1469.51533
600165.5905;132088.0423;1443.395009
600229.9083;132088.0423;1398.959089
600294.226;132088.0423;1397.744202
600358.5438;132088.0423;1400
600422.8615;132088.0423;1388.756673
600487.1793;132088.0423;1410.677766
600551.497;132088.0423;1467.193519
600615.8148;132088.0423;1504.809668
600680.1325;132088.0423;1534.942501
600744.4503;132088.0423;1573.121301
600808.768;132088.0423;1619.343933
600873.0858;132088.0423;1664.397564
600937.4035;132088.0423;1704.389477
601001.7213;132088.0423;1784.551807
601066.039;132088.0423;1810.372485
601130.3568;132088.0423;1835.044018
601194.6745;132088.0423;1867.197285
601258.9923;132088.0423;1900.922718
601323.31;132088.0423;1913.883053
601387.6278;132088.0423;1916.077762
601451.9455;132088.0423;1905.904965
601516.2632;132088.0423;1900.542824
601580.581;132088.0423;1893.545713
601644.8987;132088.0423;1876.040381
601709.2165;132088.0423;1864.24912
601773.5342;132088.0423;1858.202751
601837.852;132088.0423;1855.862352
601902.1697;132088.0423;1842.553072
601966.4875;132088.0423;1826.883166
602030.8052;132088.0423;1801.766261
602095.123;132088.0423;1773.900354
602159.4407;132088.0423;1760.669033
602223.7585;132088.0423;1755.056155
602288.0762;132088.0423;1762.238149
602352.394;132088.0423;1781.408555
602416.7117;132088.0423;1802.582424
602481.0295;132088.0423;1845.664326
602545.3472;132088.0423;1883.670709
602609.665;132088.0423;1935.9875
602673.9827;132088.0423;1992.487902
602738.3005;132088.0423;2031.218231
602802.6182;132088.0423;2081.254039
602866.936;132088.0423;2129.548008
602931.2537;132088.0423;2167.201288
602995.5715;132088.0423;2212.163266
603059.8892;132088.0423;2258.783042
603124.207;132088.0423;2292.350631
603188.5247;132088.0423;2310.640171
603252.8425;132088.0423;2319.023587
603317.1602;132088.0423;2329.876344
603381.478;132088.0423;2332.625354
603445.7957;132088.0423;2334.853439
603510.1135;132088.0423;2331.792329
603574.4312;132088.0423;2321.632821
597206.9741;132023.7581;2320.672413
597271.2918;132023.7581;2255.749572
597335.6096;132023.7581;2208.932176
597399.9273;132023.7581;2175.240606
597464.2451;132023.7581;2147.294861
597528.5628;132023.7581;2126.326394
597592.8806;132023.7581;2105.21793
597657.1983;132023.7581;2090.658809
597721.5161;132023.7581;2083.179222
597785.8338;132023.7581;2082.172498
597850.1516;132023.7581;2099.999999
597914.4693;132023.7581;2099.999999
597978.7871;132023.7581;2086.656213
598043.1048;132023.7581;2076.453795
598107.4226;132023.7581;2065.887833
598171.7403;132023.7581;2051.957051
598236.0581;132023.7581;2042.389557
598300.3758;132023.7581;2024.773523
598364.6936;132023.7581;2006.000763
598429.0113;132023.7581;2003.2461
598493.3291;132023.7581;2004.300517
598557.6468;132023.7581;2003.889106
598621.9646;132023.7581;2003.056369
598686.2823;132023.7581;2011.208686
598750.6001;132023.7581;2024.184997
598814.9178;132023.7581;2037.045489
598879.2356;132023.7581;2047.736633
598943.5533;132023.7581;2055.673093
599007.8711;132023.7581;2063.370391
599072.1888;132023.7581;2057.14592
599136.5066;132023.7581;2041.002269
599200.8243;132023.7581;2007.375487
599265.1421;132023.7581;1953.97154
599329.4598;132023.7581;1903.840146
599393.7775;132023.7581;1867.348683
599458.0953;132023.7581;1826.537745
599522.413;132023.7581;1806.329289
599586.7308;132023.7581;1746.571044
599651.0485;132023.7581;1685.992969
